seller_id,total_visits,day,total_in_day
20730522,51,2020-08-22,0
20730522,51,2020-08-23,6
20730522,51,2020-08-24,0
20730522,51,2020-08-25,0
20730522,51,2020-08-26,0
20730522,51,2020-08-27,0
20730522,51,2020-08-28,4
20730522,51,2020-08-29,0
265584798,116,2020-07-31,0
265584798,116,2020-08-01,0
265584798,116,2020-08-02,0
265584798,116,2020-08-03,0
265584798,116,2020-08-04,0
265584798,116,2020-08-05,0
265584798,116,2020-08-06,0
265584798,116,2020-08-07,0
265584798,116,2020-08-08,0
265584798,116,2020-08-09,0
265584798,116,2020-08-10,0
265584798,116,2020-08-11,0
265584798,116,2020-08-12,0
265584798,116,2020-08-13,6
265584798,116,2020-08-14,10
265584798,116,2020-08-15,15
265584798,116,2020-08-16,7
265584798,116,2020-08-17,8
265584798,116,2020-08-18,6
265584798,116,2020-08-19,7
265584798,116,2020-08-20,13
265584798,116,2020-08-21,0
265584798,116,2020-08-22,5
265584798,116,2020-08-23,8
265584798,116,2020-08-24,5
265584798,116,2020-08-25,5
265584798,116,2020-08-26,3
265584798,116,2020-08-27,11
265584798,116,2020-08-28,3
265584798,116,2020-08-29,4
33411512,531,2020-07-31,0
33411512,531,2020-08-01,0
33411512,531,2020-08-02,0
33411512,531,2020-08-03,0
33411512,531,2020-08-04,0
33411512,531,2020-08-05,0
33411512,531,2020-08-06,0
33411512,531,2020-08-07,0
33411512,531,2020-08-08,0
33411512,531,2020-08-09,0
33411512,531,2020-08-10,0
33411512,531,2020-08-11,30
33411512,531,2020-08-12,127
33411512,531,2020-08-13,29
33411512,531,2020-08-14,40
33411512,531,2020-08-15,25
33411512,531,2020-08-16,7
33411512,531,2020-08-17,18
33411512,531,2020-08-18,20
33411512,531,2020-08-19,11
33411512,531,2020-08-20,12
33411512,531,2020-08-21,10
33411512,531,2020-08-22,12
33411512,531,2020-08-23,33
33411512,531,2020-08-24,74
33411512,531,2020-08-25,35
33411512,531,2020-08-26,18
33411512,531,2020-08-27,7
33411512,531,2020-08-28,6
33411512,531,2020-08-29,17
297505904,109,2020-07-31,0
297505904,109,2020-08-01,0
297505904,109,2020-08-02,0
297505904,109,2020-08-03,0
297505904,109,2020-08-04,0
297505904,109,2020-08-05,0
297505904,109,2020-08-06,0
297505904,109,2020-08-07,0
297505904,109,2020-08-08,0
297505904,109,2020-08-09,0
297505904,109,2020-08-10,0
297505904,109,2020-08-11,0
297505904,109,2020-08-12,0
297505904,109,2020-08-13,0
297505904,109,2020-08-14,3
297505904,109,2020-08-15,0
297505904,109,2020-08-16,2
297505904,109,2020-08-17,9
297505904,109,2020-08-18,13
297505904,109,2020-08-19,16
297505904,109,2020-08-20,6
297505904,109,2020-08-21,11
297505904,109,2020-08-22,3
297505904,109,2020-08-23,3
297505904,109,2020-08-24,9
297505904,109,2020-08-25,4
297505904,109,2020-08-26,17
297505904,109,2020-08-27,0
297505904,109,2020-08-28,4
297505904,109,2020-08-29,9
502740211,80,2020-07-31,0
502740211,80,2020-08-01,0
502740211,80,2020-08-02,0
502740211,80,2020-08-03,0
502740211,80,2020-08-04,0
502740211,80,2020-08-05,4
502740211,80,2020-08-06,3
502740211,80,2020-08-07,0
502740211,80,2020-08-08,0
502740211,80,2020-08-09,2
502740211,80,2020-08-10,4
502740211,80,2020-08-11,13
502740211,80,2020-08-12,0
502740211,80,2020-08-13,5
502740211,80,2020-08-14,6
502740211,80,2020-08-15,0
502740211,80,2020-08-16,2
502740211,80,2020-08-17,8
502740211,80,2020-08-18,4
502740211,80,2020-08-19,9
502740211,80,2020-08-20,6
502740211,80,2020-08-21,0
502740211,80,2020-08-22,0
502740211,80,2020-08-23,0
502740211,80,2020-08-24,2
502740211,80,2020-08-25,2
502740211,80,2020-08-26,4
502740211,80,2020-08-27,2
502740211,80,2020-08-28,4
502740211,80,2020-08-29,0
53770472,400,2020-07-31,8
53770472,400,2020-08-01,5
53770472,400,2020-08-02,18
53770472,400,2020-08-03,26
53770472,400,2020-08-04,19
53770472,400,2020-08-05,22
53770472,400,2020-08-06,7
53770472,400,2020-08-07,9
53770472,400,2020-08-08,13
53770472,400,2020-08-09,14
53770472,400,2020-08-10,5
53770472,400,2020-08-11,25
53770472,400,2020-08-12,19
53770472,400,2020-08-13,9
53770472,400,2020-08-14,25
53770472,400,2020-08-15,33
53770472,400,2020-08-16,2
53770472,400,2020-08-17,2
53770472,400,2020-08-18,8
53770472,400,2020-08-19,0
53770472,400,2020-08-20,3
53770472,400,2020-08-21,3
53770472,400,2020-08-22,16
53770472,400,2020-08-23,11
53770472,400,2020-08-24,34
53770472,400,2020-08-25,22
53770472,400,2020-08-26,12
53770472,400,2020-08-27,3
53770472,400,2020-08-28,19
53770472,400,2020-08-29,8
166009888,3499,2020-07-31,94
166009888,3499,2020-08-01,98
166009888,3499,2020-08-02,88
166009888,3499,2020-08-03,116
166009888,3499,2020-08-04,149
166009888,3499,2020-08-05,128
166009888,3499,2020-08-06,162
166009888,3499,2020-08-07,101
166009888,3499,2020-08-08,140
166009888,3499,2020-08-09,124
166009888,3499,2020-08-10,169
166009888,3499,2020-08-11,125
166009888,3499,2020-08-12,158
166009888,3499,2020-08-13,148
166009888,3499,2020-08-14,167
166009888,3499,2020-08-15,91
166009888,3499,2020-08-16,117
166009888,3499,2020-08-17,108
166009888,3499,2020-08-18,107
166009888,3499,2020-08-19,99
166009888,3499,2020-08-20,127
166009888,3499,2020-08-21,117
166009888,3499,2020-08-22,100
166009888,3499,2020-08-23,82
166009888,3499,2020-08-24,103
166009888,3499,2020-08-25,127
166009888,3499,2020-08-26,74
166009888,3499,2020-08-27,98
166009888,3499,2020-08-28,97
166009888,3499,2020-08-29,85
39989415,135,2020-07-31,2
39989415,135,2020-08-01,7
39989415,135,2020-08-02,14
39989415,135,2020-08-03,7
39989415,135,2020-08-04,6
39989415,135,2020-08-05,9
39989415,135,2020-08-06,6
39989415,135,2020-08-07,0
39989415,135,2020-08-08,0
39989415,135,2020-08-09,2
39989415,135,2020-08-10,10
39989415,135,2020-08-11,2
39989415,135,2020-08-12,0
39989415,135,2020-08-13,2
39989415,135,2020-08-14,7
39989415,135,2020-08-15,0
39989415,135,2020-08-16,2
39989415,135,2020-08-17,7
39989415,135,2020-08-18,8
39989415,135,2020-08-19,4
39989415,135,2020-08-20,10
39989415,135,2020-08-21,7
39989415,135,2020-08-22,2
39989415,135,2020-08-23,3
39989415,135,2020-08-24,3
39989415,135,2020-08-25,3
39989415,135,2020-08-26,1
39989415,135,2020-08-27,3
39989415,135,2020-08-28,8
39989415,135,2020-08-29,0
90655636,46,2020-07-31,2
90655636,46,2020-08-01,4
90655636,46,2020-08-02,3
90655636,46,2020-08-03,2
90655636,46,2020-08-04,5
90655636,46,2020-08-05,3
90655636,46,2020-08-06,0
90655636,46,2020-08-07,0
90655636,46,2020-08-08,0
90655636,46,2020-08-09,0
90655636,46,2020-08-10,3
90655636,46,2020-08-11,13
90655636,46,2020-08-12,0
90655636,46,2020-08-13,3
90655636,46,2020-08-14,0
90655636,46,2020-08-15,0
90655636,46,2020-08-16,0
90655636,46,2020-08-17,0
90655636,46,2020-08-18,0
90655636,46,2020-08-19,0
90655636,46,2020-08-20,2
90655636,46,2020-08-21,0
90655636,46,2020-08-22,2
90655636,46,2020-08-23,2
90655636,46,2020-08-24,0
90655636,46,2020-08-25,0
90655636,46,2020-08-26,1
90655636,46,2020-08-27,0
90655636,46,2020-08-28,1
90655636,46,2020-08-29,0
81739367,464,2020-07-31,14
81739367,464,2020-08-01,15
81739367,464,2020-08-02,6
81739367,464,2020-08-03,24
81739367,464,2020-08-04,3
81739367,464,2020-08-05,3
81739367,464,2020-08-06,15
81739367,464,2020-08-07,8
81739367,464,2020-08-08,8
81739367,464,2020-08-09,9
81739367,464,2020-08-10,5
81739367,464,2020-08-11,3
81739367,464,2020-08-12,6
81739367,464,2020-08-13,3
81739367,464,2020-08-14,0
81739367,464,2020-08-15,3
81739367,464,2020-08-16,72
81739367,464,2020-08-17,77
81739367,464,2020-08-18,53
81739367,464,2020-08-19,9
81739367,464,2020-08-20,22
81739367,464,2020-08-21,18
81739367,464,2020-08-22,7
81739367,464,2020-08-23,19
81739367,464,2020-08-24,24
81739367,464,2020-08-25,7
81739367,464,2020-08-26,11
81739367,464,2020-08-27,6
81739367,464,2020-08-28,4
81739367,464,2020-08-29,10
447391305,393,2020-07-31,11
447391305,393,2020-08-01,3
447391305,393,2020-08-02,21
447391305,393,2020-08-03,11
447391305,393,2020-08-04,7
447391305,393,2020-08-05,8
447391305,393,2020-08-06,15
447391305,393,2020-08-07,21
447391305,393,2020-08-08,11
447391305,393,2020-08-09,2
447391305,393,2020-08-10,3
447391305,393,2020-08-11,5
447391305,393,2020-08-12,0
447391305,393,2020-08-13,7
447391305,393,2020-08-14,15
447391305,393,2020-08-15,12
447391305,393,2020-08-16,15
447391305,393,2020-08-17,11
447391305,393,2020-08-18,10
447391305,393,2020-08-19,15
447391305,393,2020-08-20,11
447391305,393,2020-08-21,14
447391305,393,2020-08-22,23
447391305,393,2020-08-23,43
447391305,393,2020-08-24,33
447391305,393,2020-08-25,21
447391305,393,2020-08-26,11
447391305,393,2020-08-27,8
447391305,393,2020-08-28,15
447391305,393,2020-08-29,11
8030386,205,2020-07-31,0
8030386,205,2020-08-01,0
8030386,205,2020-08-02,13
8030386,205,2020-08-03,0
8030386,205,2020-08-04,0
8030386,205,2020-08-05,5
8030386,205,2020-08-06,2
8030386,205,2020-08-07,0
8030386,205,2020-08-08,9
8030386,205,2020-08-09,3
8030386,205,2020-08-10,10
8030386,205,2020-08-11,9
8030386,205,2020-08-12,14
8030386,205,2020-08-13,14
8030386,205,2020-08-14,3
8030386,205,2020-08-15,15
8030386,205,2020-08-16,6
8030386,205,2020-08-17,32
8030386,205,2020-08-18,20
8030386,205,2020-08-19,7
8030386,205,2020-08-20,11
8030386,205,2020-08-21,2
8030386,205,2020-08-22,2
8030386,205,2020-08-23,2
8030386,205,2020-08-24,7
8030386,205,2020-08-25,10
8030386,205,2020-08-26,0
8030386,205,2020-08-27,1
8030386,205,2020-08-28,3
8030386,205,2020-08-29,5
121883505,143,2020-07-31,5
121883505,143,2020-08-01,3
121883505,143,2020-08-02,6
121883505,143,2020-08-03,0
121883505,143,2020-08-04,9
121883505,143,2020-08-05,2
121883505,143,2020-08-06,2
121883505,143,2020-08-07,2
121883505,143,2020-08-08,0
121883505,143,2020-08-09,4
121883505,143,2020-08-10,2
121883505,143,2020-08-11,9
121883505,143,2020-08-12,9
121883505,143,2020-08-13,6
121883505,143,2020-08-14,3
121883505,143,2020-08-15,12
121883505,143,2020-08-16,11
121883505,143,2020-08-17,7
121883505,143,2020-08-18,0
121883505,143,2020-08-19,12
121883505,143,2020-08-20,3
121883505,143,2020-08-21,3
121883505,143,2020-08-22,5
121883505,143,2020-08-23,5
121883505,143,2020-08-24,6
121883505,143,2020-08-25,3
121883505,143,2020-08-26,4
121883505,143,2020-08-27,2
121883505,143,2020-08-28,6
121883505,143,2020-08-29,2
78400850,202,2020-07-31,0
78400850,202,2020-08-01,0
78400850,202,2020-08-02,0
78400850,202,2020-08-03,0
78400850,202,2020-08-04,0
78400850,202,2020-08-05,0
78400850,202,2020-08-06,0
78400850,202,2020-08-07,0
78400850,202,2020-08-08,0
78400850,202,2020-08-09,0
78400850,202,2020-08-10,0
78400850,202,2020-08-11,0
78400850,202,2020-08-12,0
78400850,202,2020-08-13,0
78400850,202,2020-08-14,0
78400850,202,2020-08-15,0
78400850,202,2020-08-16,0
78400850,202,2020-08-17,0
78400850,202,2020-08-18,0
78400850,202,2020-08-19,0
78400850,202,2020-08-20,0
78400850,202,2020-08-21,0
78400850,202,2020-08-22,0
78400850,202,2020-08-23,0
78400850,202,2020-08-24,46
78400850,202,2020-08-25,60
78400850,202,2020-08-26,30
78400850,202,2020-08-27,20
78400850,202,2020-08-28,29
78400850,202,2020-08-29,17
270373018,821,2020-07-31,3
270373018,821,2020-08-01,9
270373018,821,2020-08-02,7
270373018,821,2020-08-03,2
270373018,821,2020-08-04,6
270373018,821,2020-08-05,7
270373018,821,2020-08-06,5
270373018,821,2020-08-07,11
270373018,821,2020-08-08,4
270373018,821,2020-08-09,11
270373018,821,2020-08-10,8
270373018,821,2020-08-11,25
270373018,821,2020-08-12,9
270373018,821,2020-08-13,12
270373018,821,2020-08-14,15
270373018,821,2020-08-15,10
270373018,821,2020-08-16,0
270373018,821,2020-08-17,72
270373018,821,2020-08-18,84
270373018,821,2020-08-19,66
270373018,821,2020-08-20,66
270373018,821,2020-08-21,54
270373018,821,2020-08-22,58
270373018,821,2020-08-23,72
270373018,821,2020-08-24,85
270373018,821,2020-08-25,70
270373018,821,2020-08-26,24
270373018,821,2020-08-27,10
270373018,821,2020-08-28,6
270373018,821,2020-08-29,10
585908915,957,2020-07-31,15
585908915,957,2020-08-01,19
585908915,957,2020-08-02,20
585908915,957,2020-08-03,21
585908915,957,2020-08-04,15
585908915,957,2020-08-05,22
585908915,957,2020-08-06,32
585908915,957,2020-08-07,10
585908915,957,2020-08-08,21
585908915,957,2020-08-09,24
585908915,957,2020-08-10,49
585908915,957,2020-08-11,28
585908915,957,2020-08-12,23
585908915,957,2020-08-13,21
585908915,957,2020-08-14,11
585908915,957,2020-08-15,16
585908915,957,2020-08-16,66
585908915,957,2020-08-17,59
585908915,957,2020-08-18,93
585908915,957,2020-08-19,52
585908915,957,2020-08-20,101
585908915,957,2020-08-21,59
585908915,957,2020-08-22,9
585908915,957,2020-08-23,25
585908915,957,2020-08-24,41
585908915,957,2020-08-25,40
585908915,957,2020-08-26,26
585908915,957,2020-08-27,23
585908915,957,2020-08-28,11
585908915,957,2020-08-29,5
570668724,12143,2020-07-31,600
570668724,12143,2020-08-01,547
570668724,12143,2020-08-02,780
570668724,12143,2020-08-03,623
570668724,12143,2020-08-04,684
570668724,12143,2020-08-05,697
570668724,12143,2020-08-06,709
570668724,12143,2020-08-07,660
570668724,12143,2020-08-08,706
570668724,12143,2020-08-09,982
570668724,12143,2020-08-10,574
570668724,12143,2020-08-11,438
570668724,12143,2020-08-12,364
570668724,12143,2020-08-13,333
570668724,12143,2020-08-14,210
570668724,12143,2020-08-15,232
570668724,12143,2020-08-16,206
570668724,12143,2020-08-17,272
570668724,12143,2020-08-18,191
570668724,12143,2020-08-19,202
570668724,12143,2020-08-20,234
570668724,12143,2020-08-21,206
570668724,12143,2020-08-22,192
570668724,12143,2020-08-23,320
570668724,12143,2020-08-24,303
570668724,12143,2020-08-25,343
570668724,12143,2020-08-26,137
570668724,12143,2020-08-27,129
570668724,12143,2020-08-28,132
570668724,12143,2020-08-29,137
23389624,358,2020-07-31,17
23389624,358,2020-08-01,13
23389624,358,2020-08-02,6
23389624,358,2020-08-03,15
23389624,358,2020-08-04,15
23389624,358,2020-08-05,4
23389624,358,2020-08-06,5
23389624,358,2020-08-07,5
23389624,358,2020-08-08,13
23389624,358,2020-08-09,9
23389624,358,2020-08-10,8
23389624,358,2020-08-11,6
23389624,358,2020-08-12,17
23389624,358,2020-08-13,2
23389624,358,2020-08-14,7
23389624,358,2020-08-15,3
23389624,358,2020-08-16,18
23389624,358,2020-08-17,7
23389624,358,2020-08-18,12
23389624,358,2020-08-19,4
23389624,358,2020-08-20,16
23389624,358,2020-08-21,23
23389624,358,2020-08-22,24
23389624,358,2020-08-23,13
23389624,358,2020-08-24,26
23389624,358,2020-08-25,33
23389624,358,2020-08-26,12
23389624,358,2020-08-27,9
23389624,358,2020-08-28,14
23389624,358,2020-08-29,2
113042,567,2020-07-31,33
113042,567,2020-08-01,46
113042,567,2020-08-02,19
113042,567,2020-08-03,16
113042,567,2020-08-04,14
113042,567,2020-08-05,14
113042,567,2020-08-06,19
113042,567,2020-08-07,14
113042,567,2020-08-08,15
113042,567,2020-08-09,13
113042,567,2020-08-10,26
113042,567,2020-08-11,13
113042,567,2020-08-12,5
113042,567,2020-08-13,19
113042,567,2020-08-14,22
113042,567,2020-08-15,6
113042,567,2020-08-16,7
113042,567,2020-08-17,8
113042,567,2020-08-18,13
113042,567,2020-08-19,6
113042,567,2020-08-20,11
113042,567,2020-08-21,20
113042,567,2020-08-22,10
113042,567,2020-08-23,12
113042,567,2020-08-24,63
113042,567,2020-08-25,27
113042,567,2020-08-26,32
113042,567,2020-08-27,29
113042,567,2020-08-28,18
113042,567,2020-08-29,17
154306161,562,2020-07-31,15
154306161,562,2020-08-01,21
154306161,562,2020-08-02,15
154306161,562,2020-08-03,6
154306161,562,2020-08-04,23
154306161,562,2020-08-05,15
154306161,562,2020-08-06,14
154306161,562,2020-08-07,13
154306161,562,2020-08-08,27
154306161,562,2020-08-09,22
154306161,562,2020-08-10,33
154306161,562,2020-08-11,36
154306161,562,2020-08-12,33
154306161,562,2020-08-13,45
154306161,562,2020-08-14,15
154306161,562,2020-08-15,6
154306161,562,2020-08-16,18
154306161,562,2020-08-17,21
154306161,562,2020-08-18,25
154306161,562,2020-08-19,0
154306161,562,2020-08-20,9
154306161,562,2020-08-21,25
154306161,562,2020-08-22,7
154306161,562,2020-08-23,13
154306161,562,2020-08-24,13
154306161,562,2020-08-25,26
154306161,562,2020-08-26,24
154306161,562,2020-08-27,14
154306161,562,2020-08-28,13
154306161,562,2020-08-29,15
220633515,161,2020-07-31,0
220633515,161,2020-08-01,0
220633515,161,2020-08-02,0
220633515,161,2020-08-03,0
220633515,161,2020-08-04,0
220633515,161,2020-08-05,0
220633515,161,2020-08-06,0
220633515,161,2020-08-07,0
220633515,161,2020-08-08,0
220633515,161,2020-08-09,0
220633515,161,2020-08-10,0
220633515,161,2020-08-11,0
220633515,161,2020-08-12,0
220633515,161,2020-08-13,0
220633515,161,2020-08-14,0
220633515,161,2020-08-15,0
220633515,161,2020-08-16,0
220633515,161,2020-08-17,0
220633515,161,2020-08-18,0
220633515,161,2020-08-19,31
220633515,161,2020-08-20,19
220633515,161,2020-08-21,20
220633515,161,2020-08-22,16
220633515,161,2020-08-23,9
220633515,161,2020-08-24,17
220633515,161,2020-08-25,21
220633515,161,2020-08-26,9
220633515,161,2020-08-27,5
220633515,161,2020-08-28,11
220633515,161,2020-08-29,3
96281474,720,2020-07-31,22
96281474,720,2020-08-01,12
96281474,720,2020-08-02,39
96281474,720,2020-08-03,13
96281474,720,2020-08-04,24
96281474,720,2020-08-05,26
96281474,720,2020-08-06,40
96281474,720,2020-08-07,33
96281474,720,2020-08-08,34
96281474,720,2020-08-09,32
96281474,720,2020-08-10,23
96281474,720,2020-08-11,34
96281474,720,2020-08-12,14
96281474,720,2020-08-13,29
96281474,720,2020-08-14,13
96281474,720,2020-08-15,23
96281474,720,2020-08-16,32
96281474,720,2020-08-17,35
96281474,720,2020-08-18,27
96281474,720,2020-08-19,16
96281474,720,2020-08-20,30
96281474,720,2020-08-21,40
96281474,720,2020-08-22,19
96281474,720,2020-08-23,26
96281474,720,2020-08-24,21
96281474,720,2020-08-25,19
96281474,720,2020-08-26,11
96281474,720,2020-08-27,16
96281474,720,2020-08-28,11
96281474,720,2020-08-29,6
19256599,811,2020-07-31,0
19256599,811,2020-08-01,2
19256599,811,2020-08-02,0
19256599,811,2020-08-03,0
19256599,811,2020-08-04,0
19256599,811,2020-08-05,0
19256599,811,2020-08-06,0
19256599,811,2020-08-07,0
19256599,811,2020-08-08,0
19256599,811,2020-08-09,0
19256599,811,2020-08-10,0
19256599,811,2020-08-11,0
19256599,811,2020-08-12,3
19256599,811,2020-08-13,0
19256599,811,2020-08-14,0
19256599,811,2020-08-15,29
19256599,811,2020-08-16,17
19256599,811,2020-08-17,29
19256599,811,2020-08-18,54
19256599,811,2020-08-19,42
19256599,811,2020-08-20,55
19256599,811,2020-08-21,59
19256599,811,2020-08-22,37
19256599,811,2020-08-23,53
19256599,811,2020-08-24,67
19256599,811,2020-08-25,109
19256599,811,2020-08-26,51
19256599,811,2020-08-27,71
19256599,811,2020-08-28,74
19256599,811,2020-08-29,59
58499361,1291,2020-07-31,43
58499361,1291,2020-08-01,59
58499361,1291,2020-08-02,51
58499361,1291,2020-08-03,25
58499361,1291,2020-08-04,39
58499361,1291,2020-08-05,59
58499361,1291,2020-08-06,60
58499361,1291,2020-08-07,46
58499361,1291,2020-08-08,57
58499361,1291,2020-08-09,46
58499361,1291,2020-08-10,39
58499361,1291,2020-08-11,62
58499361,1291,2020-08-12,79
58499361,1291,2020-08-13,38
58499361,1291,2020-08-14,60
58499361,1291,2020-08-15,36
58499361,1291,2020-08-16,72
58499361,1291,2020-08-17,37
58499361,1291,2020-08-18,66
58499361,1291,2020-08-19,48
58499361,1291,2020-08-20,35
58499361,1291,2020-08-21,36
58499361,1291,2020-08-22,48
58499361,1291,2020-08-23,37
58499361,1291,2020-08-24,19
58499361,1291,2020-08-25,29
58499361,1291,2020-08-26,14
58499361,1291,2020-08-27,22
58499361,1291,2020-08-28,17
58499361,1291,2020-08-29,12
137375008,1690,2020-07-31,53
137375008,1690,2020-08-01,23
137375008,1690,2020-08-02,23
137375008,1690,2020-08-03,41
137375008,1690,2020-08-04,31
137375008,1690,2020-08-05,70
137375008,1690,2020-08-06,44
137375008,1690,2020-08-07,17
137375008,1690,2020-08-08,9
137375008,1690,2020-08-09,23
137375008,1690,2020-08-10,64
137375008,1690,2020-08-11,46
137375008,1690,2020-08-12,33
137375008,1690,2020-08-13,41
137375008,1690,2020-08-14,32
137375008,1690,2020-08-15,27
137375008,1690,2020-08-16,57
137375008,1690,2020-08-17,104
137375008,1690,2020-08-18,131
137375008,1690,2020-08-19,122
137375008,1690,2020-08-20,85
137375008,1690,2020-08-21,95
137375008,1690,2020-08-22,83
137375008,1690,2020-08-23,74
137375008,1690,2020-08-24,81
137375008,1690,2020-08-25,101
137375008,1690,2020-08-26,64
137375008,1690,2020-08-27,46
137375008,1690,2020-08-28,37
137375008,1690,2020-08-29,33
292758285,443,2020-07-31,21
292758285,443,2020-08-01,16
292758285,443,2020-08-02,24
292758285,443,2020-08-03,23
292758285,443,2020-08-04,8
292758285,443,2020-08-05,14
292758285,443,2020-08-06,9
292758285,443,2020-08-07,22
292758285,443,2020-08-08,20
292758285,443,2020-08-09,19
292758285,443,2020-08-10,10
292758285,443,2020-08-11,10
292758285,443,2020-08-12,14
292758285,443,2020-08-13,8
292758285,443,2020-08-14,21
292758285,443,2020-08-15,16
292758285,443,2020-08-16,5
292758285,443,2020-08-17,7
292758285,443,2020-08-18,7
292758285,443,2020-08-19,7
292758285,443,2020-08-20,23
292758285,443,2020-08-21,11
292758285,443,2020-08-22,18
292758285,443,2020-08-23,10
292758285,443,2020-08-24,31
292758285,443,2020-08-25,24
292758285,443,2020-08-26,14
292758285,443,2020-08-27,12
292758285,443,2020-08-28,5
292758285,443,2020-08-29,14
221185619,1177,2020-07-31,118
221185619,1177,2020-08-01,102
221185619,1177,2020-08-02,148
221185619,1177,2020-08-03,139
221185619,1177,2020-08-04,143
221185619,1177,2020-08-05,133
221185619,1177,2020-08-06,72
221185619,1177,2020-08-07,116
221185619,1177,2020-08-08,119
221185619,1177,2020-08-09,65
221185619,1177,2020-08-10,0
221185619,1177,2020-08-11,0
221185619,1177,2020-08-12,3
221185619,1177,2020-08-13,3
221185619,1177,2020-08-14,0
221185619,1177,2020-08-15,0
221185619,1177,2020-08-16,0
221185619,1177,2020-08-17,0
221185619,1177,2020-08-18,0
221185619,1177,2020-08-19,0
221185619,1177,2020-08-20,0
221185619,1177,2020-08-21,3
221185619,1177,2020-08-22,2
221185619,1177,2020-08-23,6
221185619,1177,2020-08-24,3
221185619,1177,2020-08-25,0
221185619,1177,2020-08-26,0
221185619,1177,2020-08-27,0
221185619,1177,2020-08-28,0
221185619,1177,2020-08-29,2
233039216,9,2020-07-31,0
233039216,9,2020-08-01,4
233039216,9,2020-08-02,0
233039216,9,2020-08-03,0
233039216,9,2020-08-04,3
233039216,9,2020-08-05,0
233039216,9,2020-08-06,0
233039216,9,2020-08-07,0
233039216,9,2020-08-08,0
233039216,9,2020-08-09,0
233039216,9,2020-08-10,0
233039216,9,2020-08-11,0
233039216,9,2020-08-12,0
233039216,9,2020-08-13,0
233039216,9,2020-08-14,0
233039216,9,2020-08-15,0
233039216,9,2020-08-16,0
233039216,9,2020-08-17,0
233039216,9,2020-08-18,0
233039216,9,2020-08-19,0
233039216,9,2020-08-20,0
233039216,9,2020-08-21,0
233039216,9,2020-08-22,2
233039216,9,2020-08-23,0
233039216,9,2020-08-24,0
233039216,9,2020-08-25,0
233039216,9,2020-08-26,0
233039216,9,2020-08-27,0
233039216,9,2020-08-28,0
233039216,9,2020-08-29,0
38335103,808,2020-07-31,31
38335103,808,2020-08-01,33
38335103,808,2020-08-02,25
38335103,808,2020-08-03,48
38335103,808,2020-08-04,49
38335103,808,2020-08-05,34
38335103,808,2020-08-06,25
38335103,808,2020-08-07,37
38335103,808,2020-08-08,32
38335103,808,2020-08-09,41
38335103,808,2020-08-10,40
38335103,808,2020-08-11,62
38335103,808,2020-08-12,55
38335103,808,2020-08-13,43
38335103,808,2020-08-14,48
38335103,808,2020-08-15,25
38335103,808,2020-08-16,23
38335103,808,2020-08-17,18
38335103,808,2020-08-18,19
38335103,808,2020-08-19,17
38335103,808,2020-08-20,13
38335103,808,2020-08-21,14
38335103,808,2020-08-22,7
38335103,808,2020-08-23,13
38335103,808,2020-08-24,12
38335103,808,2020-08-25,24
38335103,808,2020-08-26,11
38335103,808,2020-08-27,3
38335103,808,2020-08-28,2
38335103,808,2020-08-29,4
1839086,100,2020-07-31,0
1839086,100,2020-08-01,12
1839086,100,2020-08-02,2
1839086,100,2020-08-03,2
1839086,100,2020-08-04,0
1839086,100,2020-08-05,6
1839086,100,2020-08-06,5
1839086,100,2020-08-07,0
1839086,100,2020-08-08,0
1839086,100,2020-08-09,2
1839086,100,2020-08-10,6
1839086,100,2020-08-11,2
1839086,100,2020-08-12,0
1839086,100,2020-08-13,0
1839086,100,2020-08-14,8
1839086,100,2020-08-15,3
1839086,100,2020-08-16,2
1839086,100,2020-08-17,6
1839086,100,2020-08-18,21
1839086,100,2020-08-19,10
1839086,100,2020-08-20,0
1839086,100,2020-08-21,0
1839086,100,2020-08-22,10
1839086,100,2020-08-23,0
1839086,100,2020-08-24,0
1839086,100,2020-08-25,0
1839086,100,2020-08-26,1
1839086,100,2020-08-27,2
1839086,100,2020-08-28,0
1839086,100,2020-08-29,0
165960006,46,2020-07-31,4
165960006,46,2020-08-01,2
165960006,46,2020-08-02,0
165960006,46,2020-08-03,0
165960006,46,2020-08-04,0
165960006,46,2020-08-05,0
165960006,46,2020-08-06,0
165960006,46,2020-08-07,0
165960006,46,2020-08-08,0
165960006,46,2020-08-09,0
165960006,46,2020-08-10,0
165960006,46,2020-08-11,11
165960006,46,2020-08-12,9
165960006,46,2020-08-13,6
165960006,46,2020-08-14,5
165960006,46,2020-08-15,2
165960006,46,2020-08-16,0
165960006,46,2020-08-17,0
165960006,46,2020-08-18,0
165960006,46,2020-08-19,0
165960006,46,2020-08-20,0
165960006,46,2020-08-21,0
165960006,46,2020-08-22,0
165960006,46,2020-08-23,0
165960006,46,2020-08-24,0
165960006,46,2020-08-25,0
165960006,46,2020-08-26,4
165960006,46,2020-08-27,2
165960006,46,2020-08-28,1
165960006,46,2020-08-29,0
113379466,48,2020-07-31,0
113379466,48,2020-08-01,0
113379466,48,2020-08-02,0
113379466,48,2020-08-03,0
113379466,48,2020-08-04,0
113379466,48,2020-08-05,0
113379466,48,2020-08-06,0
113379466,48,2020-08-07,0
113379466,48,2020-08-08,0
113379466,48,2020-08-09,0
113379466,48,2020-08-10,0
113379466,48,2020-08-11,0
113379466,48,2020-08-12,0
113379466,48,2020-08-13,0
113379466,48,2020-08-14,0
113379466,48,2020-08-15,0
